timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-9,text,false,,526,0,6,6,0,0,0
1538221729151,97,JMS Publisher,200,10 messages published,Thread Group 1-6,,true,,0,0,6,6,0,0,0
1538221729242,14,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,6,6,0,0,0
1538221729155,106,JMS Publisher,200,10 messages published,Thread Group 1-8,,true,,0,0,6,6,0,0,0
1538221729250,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-6,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-6,text,false,,526,0,6,6,0,0,0
1538221729263,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-8,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-8,text,false,,526,0,6,6,0,0,0
1538221729237,46,JMS Publisher,200,10 messages published,Thread Group 1-7,,true,,0,0,6,6,0,0,0
1538221729285,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-7,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-7,text,false,,526,0,6,6,0,0,0
1538221729257,47,JMS Publisher,200,10 messages published,Thread Group 1-11,,true,,0,0,6,6,0,0,0
1538221729243,70,JMS Publisher,200,10 messages published,Thread Group 1-9,,true,,0,0,6,6,0,0,0
1538221729264,50,JMS Publisher,200,10 messages published,Thread Group 1-6,,true,,0,0,6,6,0,0,0
1538221729306,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,6,6,0,0,0
1538221729241,82,JMS Publisher,200,10 messages published,Thread Group 1-10,,true,,0,0,6,6,0,0,0
1538221729277,48,JMS Publisher,200,10 messages published,Thread Group 1-8,,true,,0,0,6,6,0,0,0
1538221729315,12,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-6,text,true,,220,0,6,6,0,0,0
1538221729314,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-9,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-9,text,false,,526,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-6,text,false,,526,0,6,6,0,0,0
1538221729325,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-10,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-10,text,false,,526,0,6,6,0,0,0
1538221729326,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-8,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-8,text,false,,526,0,6,6,0,0,0
1538221729299,68,JMS Publisher,200,10 messages published,Thread Group 1-7,,true,,0,0,6,6,0,0,0
1538221729328,47,JMS Publisher,200,10 messages published,Thread Group 1-6,,true,,0,0,6,6,0,0,0
1538221729328,50,JMS Publisher,200,10 messages published,Thread Group 1-9,,true,,0,0,6,6,0,0,0
1538221729369,12,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-7,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-7,text,false,,526,0,6,6,0,0,0
1538221729339,46,JMS Publisher,200,10 messages published,Thread Group 1-8,,true,,0,0,6,6,0,0,0
1538221729320,67,JMS Publisher,200,10 messages published,Thread Group 1-11,,true,,0,0,6,6,0,0,0
1538221729339,51,JMS Publisher,200,10 messages published,Thread Group 1-10,,true,,0,0,6,6,0,0,0
1538221729377,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-6,text,true,,220,0,6,6,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-6,text,false,,526,0,6,6,0,0,0
1538221729379,15,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-9,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-9,text,false,,526,0,5,5,0,0,0
1538221729387,15,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-8,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-8,text,false,,526,0,5,5,0,0,0
1538221729389,16,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,5,5,0,0,0
1538221729392,15,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-10,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-10,text,false,,526,0,5,5,0,0,0
1538221729382,30,JMS Publisher,200,10 messages published,Thread Group 1-7,,true,,0,0,5,5,0,0,0
1538221729414,12,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-7,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-7,text,false,,526,0,5,5,0,0,0
1538221729406,38,JMS Publisher,200,10 messages published,Thread Group 1-11,,true,,0,0,5,5,0,0,0
1538221729408,41,JMS Publisher,200,10 messages published,Thread Group 1-10,,true,,0,0,5,5,0,0,0
1538221729395,57,JMS Publisher,200,10 messages published,Thread Group 1-9,,true,,0,0,5,5,0,0,0
1538221729446,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,5,5,0,0,0
1538221729427,35,JMS Publisher,200,10 messages published,Thread Group 1-7,,true,,0,0,5,5,0,0,0
1538221729450,14,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-10,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-10,text,false,,526,0,5,5,0,0,0
1538221729403,62,JMS Publisher,200,10 messages published,Thread Group 1-8,,true,,0,0,5,5,0,0,0
1538221729454,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-9,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-9,text,false,,526,0,5,5,0,0,0
1538221729464,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-7,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-7,text,false,,526,0,5,5,0,0,0
1538221729466,14,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-8,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-8,text,false,,526,0,4,4,0,0,0
1538221729468,28,JMS Publisher,200,10 messages published,Thread Group 1-9,,true,,0,0,4,4,0,0,0
1538221729460,42,JMS Publisher,200,10 messages published,Thread Group 1-11,,true,,0,0,4,4,0,0,0
1538221729480,29,JMS Publisher,200,10 messages published,Thread Group 1-8,,true,,0,0,4,4,0,0,0
1538221729464,46,JMS Publisher,200,10 messages published,Thread Group 1-10,,true,,0,0,4,4,0,0,0
1538221729498,632,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-9,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-9,text,false,,526,0,5,5,0,0,0
1538221729504,635,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,5,5,0,0,0
1538221729512,633,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-10,text,true,,220,0,5,5,0,0,0
1538221729511,634,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-8,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-10,text,false,,526,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-8,text,false,,526,0,5,5,0,0,0
1538221730132,48,JMS Publisher,200,10 messages published,Thread Group 1-9,,true,,0,0,5,5,0,0,0
1538221730140,44,JMS Publisher,200,10 messages published,Thread Group 1-11,,true,,0,0,5,5,0,0,0
1538221730126,64,JMS Publisher,200,10 messages published,Thread Group 1-12,,true,,0,0,5,5,0,0,0
1538221730146,48,JMS Publisher,200,10 messages published,Thread Group 1-8,,true,,0,0,5,5,0,0,0
1538221730182,15,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-9,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-9,text,false,,526,0,5,5,0,0,0
1538221730186,15,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,5,5,0,0,0
1538221730146,59,JMS Publisher,200,10 messages published,Thread Group 1-10,,true,,0,0,5,5,0,0,0
1538221730191,15,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-12,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-12,text,false,,526,0,5,5,0,0,0
1538221730196,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-8,text,true,,220,0,5,5,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-8,text,false,,526,0,5,5,0,0,0
1538221730207,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-10,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-10,text,false,,526,0,4,4,0,0,0
1538221730207,28,JMS Publisher,200,10 messages published,Thread Group 1-12,,true,,0,0,4,4,0,0,0
1538221730198,49,JMS Publisher,200,10 messages published,Thread Group 1-9,,true,,0,0,4,4,0,0,0
1538221730202,47,JMS Publisher,200,10 messages published,Thread Group 1-11,,true,,0,0,4,4,0,0,0
1538221730221,30,JMS Publisher,200,10 messages published,Thread Group 1-10,,true,,0,0,4,4,0,0,0
1538221730237,14,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-12,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-12,text,false,,526,0,4,4,0,0,0
1538221730248,16,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-9,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-9,text,false,,526,0,4,4,0,0,0
1538221730252,13,JMS Publisher,200,10 messages published,Thread Group 1-12,,true,,0,0,3,3,0,0,0
1538221730251,14,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,3,3,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,3,3,0,0,0
1538221730252,16,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-10,text,true,,220,0,3,3,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-10,text,false,,526,0,3,3,0,0,0
1538221730267,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-12,text,true,,220,0,3,3,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-12,text,false,,526,0,3,3,0,0,0
1538221730266,30,JMS Publisher,200,10 messages published,Thread Group 1-11,,true,,0,0,3,3,0,0,0
1538221730269,33,JMS Publisher,200,10 messages published,Thread Group 1-10,,true,,0,0,3,3,0,0,0
1538221730281,23,JMS Publisher,200,10 messages published,Thread Group 1-12,,true,,0,0,3,3,0,0,0
1538221730298,863,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,4,4,0,0,0
1538221730303,863,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-10,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-10,text,false,,526,0,4,4,0,0,0
1538221730306,861,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-12,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-12,text,false,,526,0,4,4,0,0,0
1538221731146,31,JMS Publisher,200,10 messages published,Thread Group 1-13,,true,,0,0,4,4,0,0,0
1538221731179,17,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-13,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-13,text,false,,526,0,4,4,0,0,0
1538221731168,33,JMS Publisher,200,10 messages published,Thread Group 1-12,,true,,0,0,4,4,0,0,0
1538221731167,40,JMS Publisher,200,10 messages published,Thread Group 1-10,,true,,0,0,4,4,0,0,0
1538221731162,50,JMS Publisher,200,10 messages published,Thread Group 1-11,,true,,0,0,4,4,0,0,0
1538221731203,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-12,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-12,text,false,,526,0,4,4,0,0,0
1538221731209,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-10,text,true,,220,0,4,4,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-10,text,false,,526,0,4,4,0,0,0
1538221731198,27,JMS Publisher,200,10 messages published,Thread Group 1-13,,true,,0,0,3,3,0,0,0
1538221731214,13,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-11,text,true,,220,0,3,3,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-11,text,false,,526,0,3,3,0,0,0
1538221731217,16,JMS Publisher,200,10 messages published,Thread Group 1-12,,true,,0,0,2,2,0,0,0
1538221731226,925,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-13,text,true,,220,0,3,3,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-13,text,false,,526,0,3,3,0,0,0
1538221731235,924,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-12,text,true,,220,0,3,3,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-12,text,false,,526,0,3,3,0,0,0
1538221732136,32,JMS Publisher,200,10 messages published,Thread Group 1-14,,true,,0,0,3,3,0,0,0
1538221732152,33,JMS Publisher,200,10 messages published,Thread Group 1-13,,true,,0,0,3,3,0,0,0
1538221732171,14,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-14,text,true,,220,0,3,3,0,0,0
0,0,,Non HTTP response code: java.lang.Error,Non HTTP response message: Problem parsing the log file,Thread Group 1-14,text,false,,526,0,3,3,0,0,0
1538221732160,26,JMS Publisher,200,10 messages published,Thread Group 1-12,,true,,0,0,3,3,0,0,0
1538221732186,15,JMS Publisher,200,10 messages published,Thread Group 1-14,,true,,0,0,3,3,0,0,0
1538221732187,967,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-13,text,true,,220,0,4,4,0,0,0
1538221732188,966,JMS Subscriber,200,10 message(s) received successfully of 10 expected,Thread Group 1-12,text,true,,220,0,4,4,0,0,0
